user_id,session_id,subscription_type,journey
352376,3925641,Monthly,"Log in-Log in-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Log in-Log in-Log in-Log in-Homepage-Sign up-Sign up-Sign up-Log in-Log in-Homepage-Sign up"
352376,3997565,Monthly,"Homepage-Sign up-Homepage-Sign up-Homepage-Sign up-Homepage-Sign up"
352376,3997933,Monthly,Coupon-Coupon-Coupon-Coupon
352376,3997942,Monthly,Coupon-Coupon-Coupon-Coupon
352376,4169997,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
353669,2879553,Monthly,"Log in-Log in"
353669,3080189,Monthly,"Log in-Log in"
353669,3493332,Monthly,"Log in-Log in"
353669,3493399,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
353878,3206609,Monthly,"Resources center-Other-Resources center-Other-Resources center-Other"
353878,3308030,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
353878,3308042,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
353878,3756625,Monthly,"Courses-Courses-Courses-Courses-Courses-Courses-Courses-Log in-Courses-Log in-Courses-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Courses-Homepage-Courses-Homepage-Courses"
353878,3771184,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
354201,2861847,Annual,"Log in-Log in"
354201,3627516,Annual,"Log in-Log in-Homepage-Log in-Log in-Log in"
354201,3627540,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
354201,3665366,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
354683,2891653,Annual,"Homepage-Log in-Log in-Log in-Log in-Log in"
354683,3495471,Annual,"Log in-Log in"
354683,3780256,Annual,Coupon-Coupon-Coupon-Coupon
355056,2851058,Annual,"Pricing-Resources center-Homepage-Pricing-Resources center-Resources center-Pricing-Pricing"
355056,3138327,Annual,"Homepage-Homepage-Homepage-Career tracks-Career tracks-Career tracks-Courses-Pricing-Pricing-Pricing-Homepage-Homepage"
355056,3213227,Annual,"Resources center-Other"
355056,3443447,Annual,Pricing-Pricing-Homepage-Pricing
355056,3786063,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
356489,3201294,Annual,"Log in-Log in"
356489,3717637,Annual,Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses
356489,3718920,Annual,"Log in-Log in"
356489,3718985,Annual,Checkout-Checkout-Checkout-Checkout
356489,3719011,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
356489,3719092,Annual,Checkout-Checkout
356489,3719108,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
356489,3719254,Annual,Checkout-Checkout-Checkout-Checkout
356489,3719273,Annual,Checkout-Checkout-Checkout-Checkout
356489,3719338,Annual,Checkout-Checkout
356489,3719360,Annual,"Log in-Log in"
356489,3719370,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
356489,3719433,Annual,"Log in-Log in"
356489,3719447,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
357645,3558594,Annual,"Log in-Log in-Log in-Log in-Homepage-Log in"
357645,3558594,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Homepage-Log in-Log in-Log in"
357645,3758258,Annual,"Log in-Log in"
357645,3758258,Monthly,"Log in-Log in-Log in-Log in"
357645,4328142,Annual,"Log in-Log in-Log in-Log in"
357645,4328142,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
357645,4458338,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Log in"
357645,4458338,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in"
357645,4517376,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
357645,4517376,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
357645,4517388,Annual,Checkout-Checkout
357645,4517388,Monthly,Checkout-Checkout-Checkout-Checkout
358019,2901215,Annual,"Log in-Log in"
358019,3693386,Annual,"Log in-Log in"
358019,3709259,Annual,"Log in-Log in"
358019,3709265,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
358019,3709336,Annual,Checkout-Checkout
360808,2852693,Monthly,"Log in-Log in"
360808,2868957,Monthly,"Log in-Log in"
360808,2868959,Monthly,"Log in-Log in"
360808,3870946,Monthly,"Pricing-Sign up-Sign up-Sign up-Sign up-Sign up"
360808,4086494,Monthly,Pricing-Pricing-Homepage-Pricing
360808,4086551,Monthly,Checkout-Checkout
361114,3115445,Annual,"Homepage-Log in-Log in-Log in"
361114,3696018,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
361114,3740217,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
361752,3286687,Monthly,"Pricing-Pricing-Pricing-Log in-Pricing-Log in-Pricing-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Career track certificate-Homepage-Career track certificate-Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Pricing-Career track certificate-Pricing-Career track certificate-Pricing-Pricing-Pricing-Pricing-Pricing"
361752,4021849,Monthly,"Pricing-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Pricing-Courses-Pricing-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Courses-Sign up-Courses-Sign up-Sign up-Sign up-Courses-Courses-Sign up-Sign up-Sign up-Sign up-Courses-Courses"
361752,4058249,Monthly,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
362355,3447727,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
362355,3447902,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
362355,3449160,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
362355,3457127,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
364433,4304844,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
364433,4304858,Annual,Other-Other-Other-Other-Other-Other
364433,4339737,Annual,Other-Other-Other-Other-Other-Other-Other-Other
364433,4543438,Annual,"Other-Other-Other-Other-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
364433,4762135,Annual,Checkout-Checkout-Checkout-Checkout
364433,4762328,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
364433,4777477,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
364433,4777639,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
364769,3250894,Monthly,Coupon-Coupon-Coupon-Coupon
364769,3495883,Monthly,"Log in-Log in"
364769,3510715,Monthly,"Log in-Log in"
364769,3510726,Monthly,Checkout-Checkout
364769,3510738,Monthly,Checkout-Checkout-Checkout-Checkout
364769,3534140,Monthly,"Homepage-Log in-Log in-Log in"
364769,3534148,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
366045,2849167,Annual,"Log in-Log in"
366045,2849167,Monthly,"Log in-Log in-Log in-Log in"
366045,3719646,Annual,"Log in-Log in"
366045,3719646,Monthly,"Log in-Log in-Log in-Log in"
366045,4150463,Annual,"Log in-Log in"
366045,4150463,Monthly,"Log in-Log in-Log in-Log in"
366045,4819005,Annual,"Log in-Log in"
366045,4819005,Monthly,"Log in-Log in-Log in-Log in"
366045,4819032,Annual,Checkout-Checkout-Checkout-Checkout
366045,4819032,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
366045,4819095,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
366045,4819095,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
366537,4165795,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Other"
366537,4165881,Annual,"Log in-Log in-Log in-Log in-Log in-Log in"
366537,4743045,Annual,"Log in-Log in-Log in-Log in"
366537,4743056,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
366537,4769186,Annual,"Sign up-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Sign up"
366537,4769212,Annual,Checkout-Checkout
367401,3227962,Annual,"Resources center-Other-Resources center-Other"
367401,3228122,Annual,"Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks-Courses-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Career tracks-Homepage-Courses-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Homepage-Courses-Courses-Courses-Courses-Courses"
367401,3448173,Annual,Pricing-Checkout-Pricing-Pricing-Pricing-Pricing-Homepage-Pricing-Pricing-Checkout-Homepage-Pricing
367401,3601234,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
367401,3601271,Annual,"Homepage-Log in-Homepage-Log in-Log in-Log in-Log in-Log in"
367401,3601283,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
367711,3027273,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Pricing-Checkout
367711,3212677,Annual,"Resources center-Resources center"
367711,3451808,Annual,"Resources center-Other"
367711,3451821,Annual,Pricing-Checkout
367711,3455004,Annual,"Log in-Log in-Log in-Log in"
367711,3455268,Annual,Checkout-Checkout
367711,3487341,Annual,"Career tracks-Career tracks-Pricing-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Career tracks"
367711,3489857,Annual,Checkout-Checkout-Checkout-Checkout-Pricing-Checkout-Checkout-Checkout-Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Pricing-Checkout-Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
367711,3490866,Annual,Checkout-Checkout-Pricing-Checkout
367711,3490951,Annual,Homepage-Homepage
367711,3501708,Annual,Pricing-Checkout-Checkout-Checkout
367711,3504316,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in"
367711,3507199,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
367955,4813609,Annual,"Career tracks-Upcoming courses-Courses-Career tracks-Courses-Courses-Courses-Courses-Homepage-Courses"
367955,4813630,Annual,"Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Upcoming courses-Career tracks-Career tracks-Career tracks"
367955,4814266,Annual,"Log in-Log in-Homepage-Log in-Log in-Log in-Log in-Log in"
367955,4814289,Annual,"Log in-Log in-Log in-Log in"
367955,4814451,Annual,Checkout-Checkout-Checkout-Checkout
369712,3475634,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
369712,4149762,Monthly,"Pricing-Log in-Pricing-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Pricing-Log in-Homepage-Pricing-Homepage-Pricing-Homepage-Pricing"
369712,4151190,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
369712,4157560,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
369712,4174101,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
369712,4223651,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
369712,4232173,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in"
369712,4232294,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
370071,3381573,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
370071,3381573,Quaterly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
370071,3382384,Annual,"Log in-Log in-Log in-Log in"
370071,3382384,Quaterly,"Log in-Log in-Log in-Log in"
370071,3400335,Annual,"Log in-Log in-Log in-Log in"
370071,3400335,Quaterly,"Log in-Log in-Log in-Log in"
370071,3552136,Annual,"Log in-Log in-Log in-Log in"
370071,3552136,Quaterly,"Log in-Log in-Log in-Log in"
370071,3552162,Annual,Checkout-Checkout
370071,3552162,Quaterly,Checkout-Checkout
370071,3606133,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
370071,3606133,Quaterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
370071,3606407,Annual,"Log in-Log in"
370071,3606407,Quaterly,"Log in-Log in"
370071,3637094,Annual,Coupon-Coupon
370071,3637094,Quaterly,Coupon-Coupon
370071,3637154,Annual,"Log in-Log in-Log in-Log in"
370071,3637154,Quaterly,"Log in-Log in-Log in-Log in"
370071,3821595,Annual,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
370071,3821595,Quaterly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
370071,3822350,Annual,"Log in-Log in-Log in-Log in"
370071,3822350,Quaterly,"Log in-Log in-Log in-Log in"
370071,3876227,Annual,"Log in-Log in-Log in-Log in"
370071,3876227,Quaterly,"Log in-Log in-Log in-Log in"
370071,3878493,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
370071,3878493,Quaterly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
370071,3878524,Annual,Checkout-Checkout-Checkout-Checkout
370071,3878524,Quaterly,Checkout-Checkout-Checkout-Checkout
370071,3878557,Annual,Checkout-Checkout
370071,3878557,Quaterly,Checkout-Checkout
371060,2984971,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Log in-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in"
371060,3262704,Monthly,Other-Other-Other-Other-Other-Other-Other-Other
371060,3378832,Monthly,"Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Courses-Sign up-Courses-Sign up-Sign up-Log in-Sign up-Log in-Sign up-Log in-Sign up-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Courses-Sign up-Homepage-Courses-Homepage-Courses-Homepage-Courses-Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses"
371060,3402326,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in"
371060,3402411,Monthly,"Homepage-Log in-Log in-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
371060,3467419,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
371060,3476200,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
371060,3485420,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
371060,3487652,Monthly,"Log in-Log in-Log in-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Log in-Log in-Log in-Log in"
371060,3528086,Monthly,"Log in-Log in-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in"
371060,3552797,Monthly,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
371087,3482865,Monthly,"Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in"
